社員番号,氏名,所属部門,勤務表提出ステータス,日付,休日区分,勤務状況,始業時刻,終業時刻,備考,承認,控除合計,深夜合計,実働,休憩
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/19,平日,出勤,7:30,17:15,社長直轄TV会議立会の為,1,,,525,60
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/20,平日,出勤,9:00,17:15,,1,,,435,60
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/21,平日,出勤,9:00,17:15,,1,,,435,60
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/22,平日,出勤,9:00,19:30,OSS/CAD移行作業,1,,,570,60
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/23,祝日,休日,,,,,,,,
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/24,法休,休日,,,,,,,,
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/25,平日,出勤,9:00,17:15,,1,,,435,60
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/26,平日,出勤,9:00,19:00,,1,,,540,60
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/27,平日,午前半休,13:00,19:30,24Fレイアウト図面作成,1,,,390,0
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/29,平日,午前半休,13:00,19:30,24FCVJレイアウト立会,1,,,390,0
3050812,寺尾　裕一,人事・総務サポート課,承認完了,2017/9/30,休日,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/1,平日,出勤,8:15,20:00,,1,,,645,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/2,休日,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/3,法休,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/4,平日,出勤,8:15,17:15,直帰,1,,,480,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/5,平日,出勤,9:00,20:00,,1,,,600,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/6,平日,午後半休,9:00,12:00,,1,,,180,0
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/7,平日,出勤,9:00,19:00,,1,,,540,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/8,平日,精勤休暇,,,,1,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/9,休日,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/10,法休,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/11,平日,出勤,8:00,19:00,,1,,,600,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/12,平日,出勤,9:00,19:00,,1,,,540,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/13,平日,精勤休暇,,,,1,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/14,平日,精勤休暇,,,,1,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/15,平日,出勤,8:15,20:00,,1,,,645,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/16,休日,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/17,法休,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/18,祝日,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/19,平日,出勤,8:00,19:30,,1,,,630,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/20,平日,出勤,9:00,17:15,大阪出張,1,,,435,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/21,平日,精勤休暇,,,,1,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/22,平日,出勤,9:00,20:00,,1,,,600,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/23,平日,振替勤務,9:00,20:00,直行　直帰,1,60,,540,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/24,法休,休日,,,,,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/25,平日,出勤,9:00,20:00,,1,,,600,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/26,平日,精勤休暇,,,,1,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/27,平日,精勤休暇,,,,1,,,,
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/28,平日,出勤,8:00,19:30,,1,,,630,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/29,平日,出勤,8:00,21:00,,1,,,720,60
3060812,國井　一樹,プロジェクトマネジメント課,承認完了,2017/9/30,休日,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/1,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/2,休日,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/3,法休,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/4,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/5,平日,出勤,8:30,16:45,,1,,,435,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/6,平日,出勤,8:30,16:45,,1,,,435,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/7,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/8,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/9,休日,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/10,法休,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/11,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/12,平日,出勤,8:30,16:45,,1,,,435,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/13,平日,出勤,8:30,16:45,,1,,,435,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/14,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/15,平日,出勤,8:00,16:45,,,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/16,休日,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/17,法休,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/18,祝日,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/19,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/20,平日,精勤休暇,,,,1,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/21,平日,精勤休暇,,,,1,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/22,平日,精勤休暇,,,,1,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/23,祝日,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/24,法休,休日,,,,,,,,
3070912,本多　良次,メールサプライ課,登録中,2017/9/25,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/26,平日,出勤,8:30,16:45,,1,,,435,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/27,平日,出勤,8:30,16:45,,1,,,435,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/28,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/29,平日,出勤,8:00,16:45,,1,,,465,60
3070912,本多　良次,メールサプライ課,登録中,2017/9/30,休日,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/1,平日,精勤休暇,,,夏季休暇,1,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/2,休日,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/3,法休,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/4,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/5,平日,出勤,8:30,16:45,,1,,,435,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/6,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/7,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/8,平日,出勤,8:30,16:45,,1,,,435,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/9,休日,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/10,法休,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/11,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/12,平日,出勤,8:30,16:45,,1,,,435,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/13,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/14,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/15,平日,出勤,8:30,16:45,,1,,,435,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/16,休日,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/17,法休,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/18,祝日,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/19,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/20,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/21,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/22,平日,出勤,8:30,16:45,,1,,,435,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/23,祝日,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/24,法休,休日,,,,,,,,
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/25,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/26,平日,出勤,8:30,16:45,,1,,,435,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/27,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/28,平日,出勤,8:00,16:45,,1,,,465,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/29,平日,出勤,8:30,16:45,,1,,,435,60
3080912,遠藤　宗山,メールサプライ課,承認待ち ,2017/9/30,休日,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/1,平日,出勤,9:00,20:00,,1,,,600,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/2,休日,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/3,法休,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/4,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/5,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/6,平日,精勤休暇,,,,1,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/7,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/8,平日,出勤,9:00,21:00,,1,,,660,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/9,休日,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/10,平日,振替勤務,9:00,17:30,,1,,,450,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/11,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/12,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/13,休日,振替休日,,,,1,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/14,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/15,平日,出勤,9:00,20:00,,1,,,600,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/16,休日,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/17,法休,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/18,祝日,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/19,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/20,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/21,平日,出勤,9:00,21:30,,1,,,690,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/22,平日,出勤,9:00,21:00,,1,,,660,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/23,祝日,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/24,法休,休日,,,,,,,,
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/25,平日,出勤,7:30,17:15,,1,,,525,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/26,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/27,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/28,平日,出勤,9:00,17:15,,1,,,435,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/29,平日,出勤,9:00,21:20,,1,,,680,60
3090413,木村　光宏,情報インフラ課,承認完了,2017/9/30,休日,休日,,,,,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/1,平日,出勤,9:00,20:00,移動対応,1,,,600,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/2,休日,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/3,法休,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/4,平日,出勤,9:00,20:00,,1,,,600,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/5,平日,出勤,9:00,17:15,,1,,,435,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/6,平日,出勤,9:00,19:00,移動対応,1,,,540,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/7,平日,出勤,9:00,18:30,,1,,,510,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/8,平日,出勤,10:00,20:00,ﾌﾚｯｸｽ出社　移動対応,1,,,540,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/9,休日,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/10,法休,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/11,平日,出勤,9:00,18:30,,1,,,510,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/12,平日,出勤,9:00,19:00,,1,,,540,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/13,平日,出勤,9:00,17:15,同夢（整備室懇親会）,1,,,435,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/14,平日,出勤,9:00,19:00,,1,,,540,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/15,平日,出勤,9:00,18:30,,1,,,510,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/16,休日,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/17,法休,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/18,祝日,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/19,平日,出勤,9:00,17:15,同夢（歓迎会）～20：20,1,,,435,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/20,平日,出勤,9:00,17:15,,1,,,435,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/21,平日,出勤,9:00,18:30,移動対応,1,,,510,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/22,平日,出勤,9:00,20:00,移動対応,1,,,600,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/23,祝日,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/24,法休,休日,,,,1,,,,
3100413,小杉　卓也,施設運営課,承認完了,2017/9/25,平日,出勤,9:00,19:00,,1,,,540,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/26,平日,出勤,9:00,18:30,,1,,,510,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/27,平日,出勤,9:30,18:30,電車遅延,1,,,480,60
3100413,小杉　卓也,施設運営課,承認完了,2017/9/28,平日,出勤,9:00,20:00,,1,,,600,60
